id,name,price,brand,category,description,rich_text,rating,review_count,color,material
8126,Zara Olive Scarve,143.87,Zara,Accessories > Scarves,This olive scarve from Zara is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable scarve.,"Product: Zara Olive Scarve
Brand: Zara
Price: $143.87
Category: Accessories > Scarves
Color: Olive
Material: Rayon
Description: This olive scarve from Zara is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable scarve.
Rating: 3.3 stars (6 reviews)
Tags: Zara Olive Rayon Accessories Scarves",3.3,6,Olive,Rayon
13721,Express Burgundy Formal Shoe,55.5,Express,Shoes > Formal Shoes,This burgundy formal shoe from Express is made from high-quality linen. Perfect for shoes looking for stylish and comfortable formal shoe.,"Product: Express Burgundy Formal Shoe
Brand: Express
Price: $55.50
Category: Shoes > Formal Shoes
Color: Burgundy
Material: Linen
Description: This burgundy formal shoe from Express is made from high-quality linen. Perfect for shoes looking for stylish and comfortable formal shoe.
Rating: 4.5 stars (39 reviews)
Tags: Express Burgundy Linen Shoes Formal Shoes",4.5,39,Burgundy,Linen
6162,Old Navy Blue Activewear,16.38,Old Navy,Women > Activewear,This blue activewear from Old Navy is made from high-quality wool. Perfect for women looking for stylish and comfortable activewear.,"Product: Old Navy Blue Activewear
Brand: Old Navy
Price: $16.38
Category: Women > Activewear
Color: Blue
Material: Wool
Description: This blue activewear from Old Navy is made from high-quality wool. Perfect for women looking for stylish and comfortable activewear.
Rating: 4.5 stars (26 reviews)
Tags: Old Navy Blue Wool Women Activewear",4.5,26,Blue,Wool
17849,Nike Red Swimwear,16.8,Nike,Men > Swimwear,This red swimwear from Nike is made from high-quality denim. Perfect for men looking for stylish and comfortable swimwear.,"Product: Nike Red Swimwear
Brand: Nike
Price: $16.80
Category: Men > Swimwear
Color: Red
Material: Denim
Description: This red swimwear from Nike is made from high-quality denim. Perfect for men looking for stylish and comfortable swimwear.
Rating: 4.7 stars (21 reviews)
Tags: Nike Red Denim Men Swimwear",4.7,21,Red,Denim
1063,H&M Burgundy Athletic,69.96,H&M,Shoes > Athletic,This burgundy athletic from H&M is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable athletic.,"Product: H&M Burgundy Athletic
Brand: H&M
Price: $69.96
Category: Shoes > Athletic
Color: Burgundy
Material: Velvet
Description: This burgundy athletic from H&M is made from high-quality velvet. Perfect for shoes looking for stylish and comfortable athletic.
Rating: 4.3 stars (21 reviews)
Tags: H&M Burgundy Velvet Shoes Athletic",4.3,21,Burgundy,Velvet
18973,Old Navy Brown Dresse,197.36,Old Navy,Women > Dresses,This brown dresse from Old Navy is made from high-quality nylon. Perfect for women looking for stylish and comfortable dresse.,"Product: Old Navy Brown Dresse
Brand: Old Navy
Price: $197.36
Category: Women > Dresses
Color: Brown
Material: Nylon
Description: This brown dresse from Old Navy is made from high-quality nylon. Perfect for women looking for stylish and comfortable dresse.
Rating: 4.1 stars (45 reviews)
Tags: Old Navy Brown Nylon Women Dresses",4.1,45,Brown,Nylon
1156,Puma Burgundy Watche,115.25,Puma,Accessories > Watches,This burgundy watche from Puma is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable watche.,"Product: Puma Burgundy Watche
Brand: Puma
Price: $115.25
Category: Accessories > Watches
Color: Burgundy
Material: Cotton
Description: This burgundy watche from Puma is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable watche.
Rating: 4.1 stars (3 reviews)
Tags: Puma Burgundy Cotton Accessories Watches",4.1,3,Burgundy,Cotton
7564,Adidas Beige Formal Shoe,120.85,Adidas,Shoes > Formal Shoes,This beige formal shoe from Adidas is made from high-quality leather. Perfect for shoes looking for stylish and comfortable formal shoe.,"Product: Adidas Beige Formal Shoe
Brand: Adidas
Price: $120.85
Category: Shoes > Formal Shoes
Color: Beige
Material: Leather
Description: This beige formal shoe from Adidas is made from high-quality leather. Perfect for shoes looking for stylish and comfortable formal shoe.
Rating: 4.1 stars (9 reviews)
Tags: Adidas Beige Leather Shoes Formal Shoes",4.1,9,Beige,Leather
7696,Levi's White Activewear,27.53,Levi's,Women > Activewear,This white activewear from Levi's is made from high-quality cotton. Perfect for women looking for stylish and comfortable activewear.,"Product: Levi's White Activewear
Brand: Levi's
Price: $27.53
Category: Women > Activewear
Color: White
Material: Cotton
Description: This white activewear from Levi's is made from high-quality cotton. Perfect for women looking for stylish and comfortable activewear.
Rating: 4.9 stars (7 reviews)
Tags: Levi's White Cotton Women Activewear",4.9,7,White,Cotton
6807,Calvin Klein Blue Scarve,36.51,Calvin Klein,Accessories > Scarves,This blue scarve from Calvin Klein is made from high-quality denim. Perfect for accessories looking for stylish and comfortable scarve.,"Product: Calvin Klein Blue Scarve
Brand: Calvin Klein
Price: $36.51
Category: Accessories > Scarves
Color: Blue
Material: Denim
Description: This blue scarve from Calvin Klein is made from high-quality denim. Perfect for accessories looking for stylish and comfortable scarve.
Rating: 4.5 stars (45 reviews)
Tags: Calvin Klein Blue Denim Accessories Scarves",4.5,45,Blue,Denim
9303,Levi's Cream Boot,128.47,Levi's,Shoes > Boots,This cream boot from Levi's is made from high-quality cotton. Perfect for shoes looking for stylish and comfortable boot.,"Product: Levi's Cream Boot
Brand: Levi's
Price: $128.47
Category: Shoes > Boots
Color: Cream
Material: Cotton
Description: This cream boot from Levi's is made from high-quality cotton. Perfect for shoes looking for stylish and comfortable boot.
Rating: 4.0 stars (23 reviews)
Tags: Levi's Cream Cotton Shoes Boots",4.0,23,Cream,Cotton
6663,Adidas Gray Pant,60.98,Adidas,Men > Pants,This gray pant from Adidas is made from high-quality polyester. Perfect for men looking for stylish and comfortable pant.,"Product: Adidas Gray Pant
Brand: Adidas
Price: $60.98
Category: Men > Pants
Color: Gray
Material: Polyester
Description: This gray pant from Adidas is made from high-quality polyester. Perfect for men looking for stylish and comfortable pant.
Rating: 3.2 stars (20 reviews)
Tags: Adidas Gray Polyester Men Pants",3.2,20,Gray,Polyester
10901,H&M White Formal Shoe,57.08,H&M,Shoes > Formal Shoes,This white formal shoe from H&M is made from high-quality leather. Perfect for shoes looking for stylish and comfortable formal shoe.,"Product: H&M White Formal Shoe
Brand: H&M
Price: $57.08
Category: Shoes > Formal Shoes
Color: White
Material: Leather
Description: This white formal shoe from H&M is made from high-quality leather. Perfect for shoes looking for stylish and comfortable formal shoe.
Rating: 3.1 stars (27 reviews)
Tags: H&M White Leather Shoes Formal Shoes",3.1,27,White,Leather
16988,Calvin Klein Pink Sandal,147.13,Calvin Klein,Shoes > Sandals,This pink sandal from Calvin Klein is made from high-quality linen. Perfect for shoes looking for stylish and comfortable sandal.,"Product: Calvin Klein Pink Sandal
Brand: Calvin Klein
Price: $147.13
Category: Shoes > Sandals
Color: Pink
Material: Linen
Description: This pink sandal from Calvin Klein is made from high-quality linen. Perfect for shoes looking for stylish and comfortable sandal.
Rating: 4.9 stars (35 reviews)
Tags: Calvin Klein Pink Linen Shoes Sandals",4.9,35,Pink,Linen
10449,Gap Beige Scarve,149.25,Gap,Accessories > Scarves,This beige scarve from Gap is made from high-quality denim. Perfect for accessories looking for stylish and comfortable scarve.,"Product: Gap Beige Scarve
Brand: Gap
Price: $149.25
Category: Accessories > Scarves
Color: Beige
Material: Denim
Description: This beige scarve from Gap is made from high-quality denim. Perfect for accessories looking for stylish and comfortable scarve.
Rating: 3.6 stars (13 reviews)
Tags: Gap Beige Denim Accessories Scarves",3.6,13,Beige,Denim
905,Banana Republic Olive Formal Shoe,138.14,Banana Republic,Shoes > Formal Shoes,This olive formal shoe from Banana Republic is made from high-quality linen. Perfect for shoes looking for stylish and comfortable formal shoe.,"Product: Banana Republic Olive Formal Shoe
Brand: Banana Republic
Price: $138.14
Category: Shoes > Formal Shoes
Color: Olive
Material: Linen
Description: This olive formal shoe from Banana Republic is made from high-quality linen. Perfect for shoes looking for stylish and comfortable formal shoe.
Rating: 3.7 stars (38 reviews)
Tags: Banana Republic Olive Linen Shoes Formal Shoes",3.7,38,Olive,Linen
3016,Nike Gray Shirt,65.66,Nike,Men > Shirts,This gray shirt from Nike is made from high-quality linen. Perfect for men looking for stylish and comfortable shirt.,"Product: Nike Gray Shirt
Brand: Nike
Price: $65.66
Category: Men > Shirts
Color: Gray
Material: Linen
Description: This gray shirt from Nike is made from high-quality linen. Perfect for men looking for stylish and comfortable shirt.
Rating: 3.5 stars (41 reviews)
Tags: Nike Gray Linen Men Shirts",3.5,41,Gray,Linen
2598,Puma Brown Swimwear,17.01,Puma,Women > Swimwear,This brown swimwear from Puma is made from high-quality silk. Perfect for women looking for stylish and comfortable swimwear.,"Product: Puma Brown Swimwear
Brand: Puma
Price: $17.01
Category: Women > Swimwear
Color: Brown
Material: Silk
Description: This brown swimwear from Puma is made from high-quality silk. Perfect for women looking for stylish and comfortable swimwear.
Rating: 3.6 stars (15 reviews)
Tags: Puma Brown Silk Women Swimwear",3.6,15,Brown,Silk
15349,Under Armour Purple Sneaker,30.35,Under Armour,Shoes > Sneakers,This purple sneaker from Under Armour is made from high-quality linen. Perfect for shoes looking for stylish and comfortable sneaker.,"Product: Under Armour Purple Sneaker
Brand: Under Armour
Price: $30.35
Category: Shoes > Sneakers
Color: Purple
Material: Linen
Description: This purple sneaker from Under Armour is made from high-quality linen. Perfect for shoes looking for stylish and comfortable sneaker.
Rating: 3.3 stars (44 reviews)
Tags: Under Armour Purple Linen Shoes Sneakers",3.3,44,Purple,Linen
537,H&M White Hat,168.74,H&M,Accessories > Hats,This white hat from H&M is made from high-quality spandex. Perfect for accessories looking for stylish and comfortable hat.,"Product: H&M White Hat
Brand: H&M
Price: $168.74
Category: Accessories > Hats
Color: White
Material: Spandex
Description: This white hat from H&M is made from high-quality spandex. Perfect for accessories looking for stylish and comfortable hat.
Rating: 4.1 stars (7 reviews)
Tags: H&M White Spandex Accessories Hats",4.1,7,White,Spandex
6194,Ralph Lauren Navy Watche,52.76,Ralph Lauren,Accessories > Watches,This navy watche from Ralph Lauren is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable watche.,"Product: Ralph Lauren Navy Watche
Brand: Ralph Lauren
Price: $52.76
Category: Accessories > Watches
Color: Navy
Material: Rayon
Description: This navy watche from Ralph Lauren is made from high-quality rayon. Perfect for accessories looking for stylish and comfortable watche.
Rating: 3.5 stars (6 reviews)
Tags: Ralph Lauren Navy Rayon Accessories Watches",3.5,6,Navy,Rayon
6965,Ralph Lauren Purple Watche,143.0,Ralph Lauren,Accessories > Watches,This purple watche from Ralph Lauren is made from high-quality linen. Perfect for accessories looking for stylish and comfortable watche.,"Product: Ralph Lauren Purple Watche
Brand: Ralph Lauren
Price: $143.00
Category: Accessories > Watches
Color: Purple
Material: Linen
Description: This purple watche from Ralph Lauren is made from high-quality linen. Perfect for accessories looking for stylish and comfortable watche.
Rating: 3.5 stars (29 reviews)
Tags: Ralph Lauren Purple Linen Accessories Watches",3.5,29,Purple,Linen
11710,American Eagle Navy Suit,116.15,American Eagle,Men > Suits,This navy suit from American Eagle is made from high-quality polyester. Perfect for men looking for stylish and comfortable suit.,"Product: American Eagle Navy Suit
Brand: American Eagle
Price: $116.15
Category: Men > Suits
Color: Navy
Material: Polyester
Description: This navy suit from American Eagle is made from high-quality polyester. Perfect for men looking for stylish and comfortable suit.
Rating: 3.2 stars (47 reviews)
Tags: American Eagle Navy Polyester Men Suits",3.2,47,Navy,Polyester
17994,Nike Black Lingerie,70.26,Nike,Women > Lingerie,This black lingerie from Nike is made from high-quality leather. Perfect for women looking for stylish and comfortable lingerie.,"Product: Nike Black Lingerie
Brand: Nike
Price: $70.26
Category: Women > Lingerie
Color: Black
Material: Leather
Description: This black lingerie from Nike is made from high-quality leather. Perfect for women looking for stylish and comfortable lingerie.
Rating: 4.3 stars (37 reviews)
Tags: Nike Black Leather Women Lingerie",4.3,37,Black,Leather
556,Under Armour Cream Belt,170.84,Under Armour,Accessories > Belts,This cream belt from Under Armour is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable belt.,"Product: Under Armour Cream Belt
Brand: Under Armour
Price: $170.84
Category: Accessories > Belts
Color: Cream
Material: Cotton
Description: This cream belt from Under Armour is made from high-quality cotton. Perfect for accessories looking for stylish and comfortable belt.
Rating: 3.5 stars (38 reviews)
Tags: Under Armour Cream Cotton Accessories Belts",3.5,38,Cream,Cotton
